id,name,price,symbol,industry,market,currency,date
ed27b8b1-2de6-43f8-9b24-3f0831fe541b,Lehman ABS Corporation,932.03,XKE,Finance: Consumer Services,NYSE,IDR,
243f646b-8e97-43e8-9d3c-892eeed28b3e,WGL Holdings Inc,67402.4,,,,KRW,
725a86c4-f981-404f-bdb2-e260da82048c,BSQUARE Corporation,58548.13,BSQR,Business Services,NASDAQ,CNY,
a6c80166-9a29-4649-b040-c18a914c0726,MidSouth Bancorp,38214.33,MSL,Major Banks,NYSE,KES,6/2/2020
1c57eba8-2433-4e43-a8f8-fa873ab300d3,Global X SuperDividend Alternatives ETF,75781.83,,n/a,NASDAQ,IDR,2019/06/28
baa3a642-c7c1-4816-8177-32b5062b620a,Qwest Corporation,80805.33,,Telecommunications Equipment,NYSE,CNY,4/2/2019
fee1562e-3a69-4b92-a40e-18ffee23220f,Vulcan Materials Company,93697.69,VMC,Mining & Quarrying of Nonmetallic Minerals (No Fuels),NYSE,CAD,03/21/2019
4745c4df-2068-4b2c-9f71-2d0676558292,Kilroy Realty Corporation,35955.93,KRC^H,,,SYP,2019-05-17
536a530f-35d7-497f-8943-35bc4aaf1f06,Bristow Group Inc,12104.28,,Transportation Services,NYSE,UAH,
9d0439b8-1eb9-499a-9614-d6770f5caac2,"HCP, Inc.",32976.55,HCP,Real Estate Investment Trusts,NYSE,CNY,2020/10/27
d29ba34c-aa2b-496e-953e-9689941f61de,American Woodmark Corporation,95561.51,AMWD,Forest Products,NASDAQ,EUR,9/15/2019
5bd5cf1f-ba80-45e6-9489-d4678116b4c7,"Identiv, Inc.",1476.91,INVE,Computer peripheral equipment,NASDAQ,THB,04/08/2019
b0192825-6d5a-4b1c-a71e-df6c9ff4dc5d,"ANSYS, Inc.",40924.19,ANSS,Computer Software: Prepackaged Software,NASDAQ,BRL,2020-09-12
1d6fb402-b04b-4157-9e82-eb1b719a310a,"Manhattan Bridge Capital, Inc",95104.48,LOAN,Real Estate Investment Trusts,NASDAQ,KES,23/2/2020
6dfdaa68-7889-408e-b8c0-5fb0fbe0c242,CNA Financial Corporation,16600.37,CNA,Property-Casualty Insurers,NYSE,VEF,
34ad8626-6443-4136-ba85-a673df82cbdf,"Commercial Vehicle Group, Inc.",12950.11,CVGI,Auto Parts:O.E.M.,NASDAQ,CNY,7/19/2019
797ec822-32fe-47b2-b0d3-104a79a72f3e,Pimco High Income Fund,6388.09,PHK,n/a,NYSE,SYP,08/07/2019
9fcf3e73-d9f3-487e-9b2e-695f94fe61b0,Nuveen Insured New York Select Tax-Free Income Portfolio,75497.37,,n/a,NYSE,CNY,2019-02-09
0863baca-1526-412c-bf66-ab1ac6a19639,Voya Global Advantage and Premium Opportunity Fund,88748.29,IGA,n/a,NYSE,ILS,
573142f0-857d-43fa-a955-bd52cb67c655,"I.D. Systems, Inc.",46574.45,IDSY,Telecommunications Equipment,NASDAQ,AMD,2019/01/10
dc097f09-8718-4a7d-9fb1-5c7a65cfe35a,"Ritter Pharmaceuticals, Inc.",73959.25,RTTR,Major Pharmaceuticals,NASDAQ,PLN,1/17/2019
ab0937a8-87c5-4670-adc8-eea18f463af0,"ModusLink Global Solutions, Inc",84791.93,MLNK,Business Services,NASDAQ,BRL,04/21/2019
473563fe-cb56-414d-a255-5afa2d382023,Brookfield Global Listed Infrastructure Income Fund,50383.52,INF,n/a,NYSE,CNY,2019-02-12
7a284907-d55c-486b-9c46-741ac6e76543,"PS Business Parks, Inc.",13975.98,PSB,,,VND,22/8/2020
10fbee4d-28b6-4e31-9aad-0e7f1032b42e,"Popular, Inc.",19236.34,,Major Banks,NASDAQ,PLN,2020/02/27
9a2328b3-83d1-40e5-8c53-c62670dea11c,"Southern National Bancorp of Virginia, Inc.",76209.08,,Major Banks,NASDAQ,IDR,4/27/2020
b9b70621-1396-4d3b-b90f-7ffea0c0c788,Global Partner Acquisition Corp.,27678.47,GPACU,Hospital/Nursing Management,NASDAQ,IDR,04/01/2019
f5d2bd0e-738c-41e6-9faf-2c0f8986e5da,WisdomTree Strategic Corporate Bond Fund,96733.57,,n/a,NASDAQ,IDR,2019-05-23
112f0a28-e832-476e-bd0d-38a70a096626,"Barnes & Noble Education, Inc",68469.53,BNED,Other Specialty Stores,NYSE,USD,20/10/2019
3cfa8531-2aa9-4e68-8b25-97f20b1ca321,Zions Bancorporation,96674.84,ZB^G,,,RUB,2019/06/24
c692ce99-ee7e-41ab-a3fd-d3e1990b01ec,MediWound Ltd.,50411.9,MDWD,Specialty Chemicals,NASDAQ,BDT,9/4/2020
921ed6a3-5422-4ed6-8f1d-bcc9fd48c8f5,"Applied Optoelectronics, Inc.",17557.03,AAOI,Semiconductors,NASDAQ,TND,11/02/2019
84f563b1-1c21-4dd9-8612-0d63561c76cf,"Foot Locker, Inc.",31131.71,FL,Clothing/Shoe/Accessory Stores,NYSE,ZMW,2019-02-16
e2a2582f-c2ce-4a6d-a0ae-eeceb7eb1360,Arbutus Biopharma Corporation,85494.64,ABUS,Major Pharmaceuticals,NASDAQ,EUR,12/8/2020
989e53e5-1c56-4ad3-9904-a398c8325687,"CoreLogic, Inc.",34662.25,CLGX,EDP Services,NYSE,CNY,
e9b67534-5b51-4dc4-b062-31d6ac9c1a21,Community Bankers Trust Corporation.,57416.68,ESXB,Major Banks,NASDAQ,SLL,7/6/2020
f235369c-5297-4212-a160-27ecd07f9c57,"City Office REIT, Inc.",53469.61,CIO,,,GNF,01/18/2019
91d823b9-fbc5-4107-b6d5-0adfa5186d1f,"CDK Global, Inc.",62218.65,CDK,Business Services,NASDAQ,IDR,2019-08-15
afba4a8c-34ba-4941-a8aa-85657617ccf3,"NextEra Energy Partners, LP",50085.05,NEP,Electric Utilities: Central,NYSE,IDR,4/11/2019
e90dce45-0f82-42b0-ab86-fd245b49e14f,Fiat Chrysler Automobiles N.V.,37130.99,FCAU,Auto Manufacturing,NYSE,IDR,2019/01/23
94c689db-a9fa-48fb-b573-6540d870b6c4,iShares GNMA Bond ETF,42516.39,GNMA,n/a,NASDAQ,CNY,10/19/2020
b01cd888-932c-404f-824f-7a72b2aab7fc,"Goldman Sachs Group, Inc. (The)",34489.28,GS^D,n/a,NYSE,PHP,04/14/2019
112cf711-e157-4a88-9334-d14c0ac7ec89,Aurinia Pharmaceuticals Inc,35062.02,,Major Pharmaceuticals,NASDAQ,CNY,2019-05-31
6b4c2807-8ecd-4673-8f0c-66ec59acbc47,"Peoples Bancorp of North Carolina, Inc.",73420.41,PEBK,,,PHP,13/9/2019
64efa36c-0ebc-4855-ae17-4bd10780fe8e,Immuron Limited,94584.51,,Major Pharmaceuticals,NASDAQ,CNY,2019/01/10
d390d108-7012-4ff3-97a7-d4bb2f052d93,CHS Inc,84047.74,,Farming/Seeds/Milling,NASDAQ,KWD,9/3/2019
